commodity_name,report_date,origin,avg_price,min_price,max_price,num_listings
Romaine Lettuce,2023-01-26,California,18.75,17.0,20.5,2
Romaine Lettuce,2023-01-27,Arizona-California,17.125,13.0,20.5,4
Romaine Lettuce,2023-01-27,California,18.75,17.0,20.5,2
Romaine Lettuce,2023-01-30,Arizona-California,17.125,13.0,20.5,4
Romaine Lettuce,2023-01-30,California,18.75,17.0,20.5,2
Romaine Lettuce,2023-01-31,Arizona-California,16.875,13.0,19.5,4
Romaine Lettuce,2023-01-31,California,17.75,17.0,18.5,2
Romaine Lettuce,2023-02-01,Arizona-California,16.875,13.0,19.5,4
Romaine Lettuce,2023-02-01,California,17.75,17.0,18.5,2
Romaine Lettuce,2023-02-02,Arizona-California,16.875,13.0,19.5,4
Romaine Lettuce,2023-02-02,California,17.75,17.0,18.5,2
Romaine Lettuce,2023-02-03,Arizona-California,16.875,13.0,19.5,4
Romaine Lettuce,2023-02-03,California,17.75,17.0,18.5,2
Romaine Lettuce,2023-02-06,Arizona-California,16.875,13.0,19.5,4
Romaine Lettuce,2023-02-06,California,17.75,17.0,18.5,2
Romaine Lettuce,2023-02-07,Arizona-California,16.875,13.0,19.5,4
Romaine Lettuce,2023-02-07,California,17.75,17.0,18.5,2
Romaine Lettuce,2023-02-08,Arizona-California,16.875,13.0,19.5,4
Romaine Lettuce,2023-02-08,California,17.75,17.0,18.5,2
Romaine Lettuce,2023-02-09,Arizona-California,14.5,12.0,17.0,4
Romaine Lettuce,2023-02-09,California,14.666666666666666,12.0,16.0,3
Romaine Lettuce,2023-02-10,Arizona-California,14.5,12.0,17.0,4
Romaine Lettuce,2023-02-10,California,14.666666666666666,12.0,16.0,3
Romaine Lettuce,2023-02-13,Arizona-California,14.5,12.0,17.0,4
Romaine Lettuce,2023-02-13,California,14.666666666666666,12.0,16.0,3
Romaine Lettuce,2023-02-14,Arizona-California,14.5,12.0,17.0,4
Romaine Lettuce,2023-02-14,California,14.666666666666666,12.0,16.0,3
Romaine Lettuce,2023-02-15,Arizona-California,14.5,12.0,17.0,4
Romaine Lettuce,2023-02-15,California,14.666666666666666,12.0,16.0,3
Romaine Lettuce,2023-02-15,Mexico,13.0,13.0,13.0,1
Romaine Lettuce,2023-02-16,Arizona-California,14.5,12.0,17.0,4
Romaine Lettuce,2023-02-16,California,14.666666666666666,12.0,16.0,3
Romaine Lettuce,2023-02-16,Mexico,13.0,13.0,13.0,1
Romaine Lettuce,2023-02-17,Arizona-California,14.5,12.0,17.0,4
Romaine Lettuce,2023-02-17,California,11.0,11.0,11.0,2
Romaine Lettuce,2023-02-17,Mexico,11.0,11.0,11.0,1
Romaine Lettuce,2023-02-21,Arizona-California,14.5,12.0,17.0,4
Romaine Lettuce,2023-02-22,Arizona-California,15.0,13.0,17.0,4
Romaine Lettuce,2023-02-23,Arizona-California,15.0,13.0,17.0,4
Romaine Lettuce,2023-02-24,Arizona-California,15.0,13.0,17.0,4
Romaine Lettuce,2023-02-27,Arizona-California,14.625,12.5,17.0,4
Romaine Lettuce,2023-02-28,Arizona-California,14.625,12.5,17.0,4
Romaine Lettuce,2023-03-01,Arizona-California,14.625,12.5,17.0,4
Romaine Lettuce,2023-03-02,Arizona-California,14.625,12.5,17.0,4
Romaine Lettuce,2023-03-03,Arizona-California,14.625,12.5,17.0,4
Romaine Lettuce,2023-03-06,Arizona-California,14.625,12.5,17.0,4
Romaine Lettuce,2023-03-07,Arizona-California,14.625,12.5,17.0,4
Romaine Lettuce,2023-03-08,Arizona-California,14.625,12.5,17.0,4
Romaine Lettuce,2023-03-09,Arizona-California,15.4,12.5,18.5,5
Romaine Lettuce,2023-03-10,Arizona-California,15.4,12.5,18.5,5
Romaine Lettuce,2023-03-13,Arizona-California,15.4,12.5,18.5,5
Romaine Lettuce,2023-03-14,Arizona-California,14.75,12.25,18.5,5
Romaine Lettuce,2023-03-15,Arizona-California,14.75,12.25,18.5,5
Romaine Lettuce,2023-03-16,Arizona-California,14.75,12.25,18.5,5
Romaine Lettuce,2023-03-17,Arizona-California,14.75,12.25,18.5,5
Romaine Lettuce,2023-03-20,Arizona-California,14.75,12.25,18.5,5
Romaine Lettuce,2023-03-21,Arizona-California,14.75,12.25,18.5,5
Romaine Lettuce,2023-03-22,Arizona-California,15.15,12.25,18.5,5
Romaine Lettuce,2023-03-23,Arizona-California,15.15,12.25,18.5,5
Romaine Lettuce,2023-03-24,Arizona-California,15.15,12.25,18.5,5
Romaine Lettuce,2023-03-27,Arizona-California,15.041666666666666,12.25,18.5,6
Romaine Lettuce,2023-03-28,Arizona-California,14.708333333333334,12.25,17.0,6
Romaine Lettuce,2023-03-29,Arizona-California,14.708333333333334,12.25,17.0,6
Romaine Lettuce,2023-03-30,Arizona-California,15.166666666666666,13.0,17.0,6
Romaine Lettuce,2023-03-31,Arizona-California,15.166666666666666,13.0,17.0,6
Romaine Lettuce,2023-04-03,Arizona-California,17.25,14.5,20.0,6
Romaine Lettuce,2023-04-04,Arizona-California,19.1,16.0,23.0,5
Romaine Lettuce,2023-04-05,Arizona-California,19.1,16.0,23.0,5
Romaine Lettuce,2023-04-06,Arizona-California,18.2,14.0,23.0,5
Romaine Lettuce,2023-04-07,Arizona-California,19.0,14.0,24.5,5
Romaine Lettuce,2023-04-10,Arizona-California,21.333333333333332,14.0,28.5,6
Romaine Lettuce,2023-04-11,Arizona-California,21.333333333333332,14.0,28.5,6
Romaine Lettuce,2023-04-12,Arizona-California,21.583333333333332,14.5,29.0,6
Romaine Lettuce,2023-04-13,Arizona-California,24.1,19.0,29.0,5
Romaine Lettuce,2023-04-14,Arizona-California,24.1,19.0,29.0,5
Romaine Lettuce,2023-04-17,Arizona-California,24.583333333333332,15.5,32.0,6
Romaine Lettuce,2023-04-18,California,26.75,23.0,32.0,4
Romaine Lettuce,2023-04-19,California,26.75,23.0,32.0,4
Romaine Lettuce,2023-04-20,California,23.9,15.5,32.0,5
Romaine Lettuce,2023-04-21,California,23.9,15.5,32.0,5
Romaine Lettuce,2023-04-24,California,20.208333333333332,6.0,32.0,6
Romaine Lettuce,2023-04-25,California,20.208333333333332,6.0,32.0,6
Romaine Lettuce,2023-04-26,California,20.125,6.0,32.0,6
Romaine Lettuce,2023-04-27,California,23.25,15.5,33.5,5
Romaine Lettuce,2023-04-28,California,23.25,15.5,33.5,5
Romaine Lettuce,2023-05-01,California,23.25,15.5,33.5,5
Romaine Lettuce,2023-05-02,California,23.25,15.5,33.5,5
Romaine Lettuce,2023-05-03,California,23.25,15.5,33.5,5
Romaine Lettuce,2023-05-04,California,23.25,15.5,33.5,5
Romaine Lettuce,2023-05-05,California,23.25,15.5,33.5,5
Romaine Lettuce,2023-05-08,California,23.208333333333332,15.5,35.0,6
Romaine Lettuce,2023-05-09,California,20.791666666666668,15.5,25.0,6
Romaine Lettuce,2023-05-10,California,19.875,15.5,25.0,6
Romaine Lettuce,2023-05-11,California,19.875,15.5,25.0,6
Romaine Lettuce,2023-05-12,California,19.875,15.5,25.0,6
Romaine Lettuce,2023-05-15,California,19.208333333333332,15.5,23.0,6
Romaine Lettuce,2023-05-16,California,18.5,14.5,23.0,6
Romaine Lettuce,2023-05-17,California,18.166666666666668,13.5,23.0,6
Romaine Lettuce,2023-05-18,California,17.416666666666668,12.5,23.0,6
Romaine Lettuce,2023-05-19,California,17.25,12.5,23.0,6
Romaine Lettuce,2023-05-22,California,17.333333333333332,12.5,23.0,6
Romaine Lettuce,2023-05-23,California,17.333333333333332,12.5,23.0,6
Romaine Lettuce,2023-05-24,California,17.166666666666668,13.0,23.0,6
Romaine Lettuce,2023-05-25,California,16.2,12.5,22.0,5
Romaine Lettuce,2023-05-26,California,15.8,12.5,20.0,5
Romaine Lettuce,2023-05-30,California,15.8,12.5,20.0,5
Romaine Lettuce,2023-05-31,California,15.8,12.5,20.0,5
Romaine Lettuce,2023-06-01,California,15.8,12.5,20.0,5
Romaine Lettuce,2023-06-02,California,15.8,12.5,20.0,5
Romaine Lettuce,2023-06-05,California,15.7,12.5,20.0,5
Romaine Lettuce,2023-06-06,California,15.7,12.5,20.0,5
Romaine Lettuce,2023-06-07,California,15.7,12.5,20.0,5
Romaine Lettuce,2023-06-08,California,15.7,12.5,20.0,5
Romaine Lettuce,2023-06-09,California,15.7,12.5,20.0,5
Romaine Lettuce,2023-06-12,California,15.7,12.5,20.0,5
Romaine Lettuce,2023-06-13,California,15.7,12.5,20.0,5
Romaine Lettuce,2023-06-14,California,17.166666666666668,12.5,26.5,6
Romaine Lettuce,2023-06-15,California,17.083333333333332,12.5,26.5,6
Romaine Lettuce,2023-06-16,California,17.208333333333332,12.25,29.0,6
Romaine Lettuce,2023-06-20,California,17.208333333333332,12.25,29.0,6
Romaine Lettuce,2023-06-21,California,17.208333333333332,12.25,29.0,6
Romaine Lettuce,2023-06-22,California,17.5,13.0,29.0,6
Romaine Lettuce,2023-06-23,California,17.642857142857142,13.0,29.0,7
Romaine Lettuce,2023-06-26,California,17.714285714285715,13.5,29.0,7
Romaine Lettuce,2023-06-27,California,17.928571428571427,14.5,29.0,7
Romaine Lettuce,2023-06-28,California,17.928571428571427,14.5,29.0,7
Romaine Lettuce,2023-06-29,California,17.928571428571427,14.5,29.0,7
Romaine Lettuce,2023-06-30,California,17.928571428571427,14.5,29.0,7
Romaine Lettuce,2023-07-03,California,18.0,14.5,29.5,7
Romaine Lettuce,2023-07-05,California,17.857142857142858,12.5,29.5,7
Romaine Lettuce,2023-07-06,California,17.642857142857142,12.5,29.5,7
Romaine Lettuce,2023-07-07,California,17.642857142857142,12.5,29.5,7
Romaine Lettuce,2023-07-10,California,17.5,12.5,29.5,7
Romaine Lettuce,2023-07-11,California,17.5,12.5,29.5,7
Romaine Lettuce,2023-07-12,California,17.625,12.5,29.5,8
Romaine Lettuce,2023-07-13,California,17.625,12.5,29.5,8
Romaine Lettuce,2023-07-14,California,17.40625,12.5,29.5,8
Romaine Lettuce,2023-07-17,California,17.40625,12.5,29.5,8
Romaine Lettuce,2023-07-18,California,17.40625,12.5,29.5,8
Romaine Lettuce,2023-07-19,California,17.34375,12.5,29.5,8
Romaine Lettuce,2023-07-20,California,17.34375,12.5,29.5,8
Romaine Lettuce,2023-07-21,California,17.1875,12.5,29.5,8
Romaine Lettuce,2023-07-24,California,17.3125,12.5,29.5,8
Romaine Lettuce,2023-07-25,California,17.3125,12.5,29.5,8
Romaine Lettuce,2023-07-26,California,17.3125,12.5,29.5,8
Romaine Lettuce,2023-07-27,California,17.4375,12.5,29.5,8
Romaine Lettuce,2023-07-28,California,17.4375,12.5,29.5,8
Romaine Lettuce,2023-07-31,California,17.4375,12.5,29.5,8
Romaine Lettuce,2023-08-01,California,17.4375,12.5,29.5,8
Romaine Lettuce,2023-08-02,California,17.428571428571427,12.5,29.5,7
Romaine Lettuce,2023-08-03,California,17.833333333333332,11.0,29.5,6
Romaine Lettuce,2023-08-04,California,17.583333333333332,11.0,29.5,6
Romaine Lettuce,2023-08-07,California,17.833333333333332,11.0,29.5,6
Romaine Lettuce,2023-08-08,California,18.571428571428573,13.0,29.5,7
Romaine Lettuce,2023-08-09,California,18.571428571428573,13.0,29.5,7
Romaine Lettuce,2023-08-10,California,18.571428571428573,13.0,29.5,7
Romaine Lettuce,2023-08-11,California,18.25,13.0,29.5,6
Romaine Lettuce,2023-08-14,California,18.25,13.0,29.5,6
Romaine Lettuce,2023-08-15,California,18.25,13.0,29.5,6
Romaine Lettuce,2023-08-16,California,18.25,13.0,29.5,6
Romaine Lettuce,2023-08-17,California,18.25,13.0,29.5,6
Romaine Lettuce,2023-08-18,California,18.25,13.0,29.5,6
Romaine Lettuce,2023-08-21,California,18.25,13.0,29.5,6
Romaine Lettuce,2023-08-22,California,18.75,14.0,29.5,5
Romaine Lettuce,2023-08-23,California,18.75,14.0,29.5,5
Romaine Lettuce,2023-08-24,California,18.75,14.0,29.5,5
Romaine Lettuce,2023-08-25,California,18.15,13.25,29.5,5
Romaine Lettuce,2023-08-28,California,18.15,13.25,29.5,5
Romaine Lettuce,2023-08-29,California,18.15,13.25,29.5,5
Romaine Lettuce,2023-08-30,California,18.15,13.25,29.5,5
Romaine Lettuce,2023-08-31,California,17.95,13.25,29.5,5
Romaine Lettuce,2023-09-01,California,17.95,13.25,29.5,5
Romaine Lettuce,2023-09-05,California,17.95,13.25,29.5,5
Romaine Lettuce,2023-09-06,California,16.958333333333332,12.5,29.5,6
Romaine Lettuce,2023-09-07,California,16.958333333333332,12.5,29.5,6
Romaine Lettuce,2023-09-08,California,16.958333333333332,12.5,29.5,6
Romaine Lettuce,2023-09-11,California,17.416666666666668,12.5,29.5,6
Romaine Lettuce,2023-09-12,California,17.341666666666665,12.5,30.0,6
Romaine Lettuce,2023-09-13,California,17.341666666666665,12.5,30.0,6
Romaine Lettuce,2023-09-14,California,17.341666666666665,12.5,30.0,6
Romaine Lettuce,2023-09-15,California,17.341666666666665,12.5,30.0,6
Romaine Lettuce,2023-09-18,California,17.341666666666665,12.5,30.0,6
Romaine Lettuce,2023-09-19,California,17.0,12.5,30.0,7
Romaine Lettuce,2023-09-20,California,16.714285714285715,12.5,30.0,7
Romaine Lettuce,2023-09-21,California,16.714285714285715,12.5,30.0,7
Romaine Lettuce,2023-09-22,California,16.714285714285715,12.5,30.0,7
Romaine Lettuce,2023-09-25,California,17.214285714285715,12.5,30.0,7
Romaine Lettuce,2023-09-26,California,17.214285714285715,12.5,30.0,7
Romaine Lettuce,2023-09-27,California,17.214285714285715,12.5,30.0,7
Romaine Lettuce,2023-09-28,California,17.035714285714285,12.5,30.0,7
Romaine Lettuce,2023-09-29,California,17.035714285714285,12.5,30.0,7
Romaine Lettuce,2023-10-02,California,17.035714285714285,12.5,30.0,7
Romaine Lettuce,2023-10-03,California,17.107142857142858,12.5,30.0,7
Romaine Lettuce,2023-10-04,California,17.107142857142858,12.5,30.0,7
Romaine Lettuce,2023-10-05,California,17.107142857142858,12.5,30.0,7
Romaine Lettuce,2023-10-06,California,17.107142857142858,12.5,30.0,7
Romaine Lettuce,2023-10-10,California,17.107142857142858,12.5,30.0,7
Romaine Lettuce,2023-10-11,California,17.107142857142858,12.5,30.0,7
Romaine Lettuce,2023-10-12,California,17.107142857142858,12.5,30.0,7
Romaine Lettuce,2023-10-13,California,17.107142857142858,12.5,30.0,7
Romaine Lettuce,2023-10-16,California,17.107142857142858,12.5,30.0,7
Romaine Lettuce,2023-10-17,California,17.107142857142858,12.5,30.0,7
Romaine Lettuce,2023-10-18,California,16.821428571428573,12.5,30.0,7
Romaine Lettuce,2023-10-19,California,16.821428571428573,12.5,30.0,7
Romaine Lettuce,2023-10-20,California,16.428571428571427,12.5,30.0,7
Romaine Lettuce,2023-10-23,California,16.428571428571427,12.5,30.0,7
Romaine Lettuce,2023-10-24,California,16.428571428571427,12.5,30.0,7
Romaine Lettuce,2023-10-25,California,16.428571428571427,12.5,30.0,7
Romaine Lettuce,2023-10-26,California,16.428571428571427,12.5,30.0,7
Romaine Lettuce,2023-10-27,California,16.428571428571427,12.5,30.0,7
Romaine Lettuce,2023-10-30,California,16.428571428571427,12.5,30.0,7
Romaine Lettuce,2023-10-31,California,16.428571428571427,12.5,30.0,7
Romaine Lettuce,2023-11-01,California,16.428571428571427,12.5,30.0,7
Romaine Lettuce,2023-11-02,California,16.428571428571427,12.5,30.0,7
Romaine Lettuce,2023-11-03,California,16.428571428571427,12.5,30.0,7
Romaine Lettuce,2023-11-06,California,19.45,15.0,30.0,5
Romaine Lettuce,2023-11-07,California,19.45,15.0,30.0,5
Romaine Lettuce,2023-11-08,California,19.05,14.25,30.0,5
Romaine Lettuce,2023-11-09,California,19.05,14.25,30.0,5
Romaine Lettuce,2023-11-13,California,19.05,14.25,30.0,5
Romaine Lettuce,2023-11-14,California,18.95,14.25,30.0,5
Romaine Lettuce,2023-11-15,California,19.05,14.25,30.0,5
Romaine Lettuce,2023-11-16,California,19.3,14.5,30.0,5
Romaine Lettuce,2023-11-17,California,18.333333333333332,14.5,30.0,6
Romaine Lettuce,2023-11-20,Arizona-California,18.333333333333332,14.5,30.0,6
Romaine Lettuce,2023-11-21,Arizona-California,18.333333333333332,14.5,30.0,6
Romaine Lettuce,2023-11-22,Arizona-California,18.333333333333332,14.5,30.0,6
Romaine Lettuce,2023-11-24,Arizona-California,18.041666666666668,14.25,30.0,6
Romaine Lettuce,2023-11-27,Arizona-California,18.041666666666668,14.25,30.0,6
Romaine Lettuce,2023-11-28,Arizona-California,18.041666666666668,14.25,30.0,6
Romaine Lettuce,2023-11-29,Arizona-California,18.041666666666668,14.25,30.0,6
Romaine Lettuce,2023-11-30,Arizona-California,18.041666666666668,14.25,30.0,6
Romaine Lettuce,2023-12-01,Arizona-California,18.0,14.75,30.0,6
Romaine Lettuce,2023-12-04,Arizona-California,18.0,14.75,30.0,6
Romaine Lettuce,2023-12-05,Arizona-California,18.0,14.75,30.0,6
Romaine Lettuce,2023-12-06,Arizona-California,18.0,14.75,30.0,6
Romaine Lettuce,2023-12-07,Arizona-California,18.0,14.75,30.0,6
Romaine Lettuce,2023-12-08,Arizona-California,18.0,14.75,30.0,6
Romaine Lettuce,2023-12-11,Arizona-California,18.0,14.75,30.0,6
Romaine Lettuce,2023-12-12,Arizona-California,18.0,14.75,30.0,6
Romaine Lettuce,2023-12-13,Arizona-California,18.0,14.75,30.0,6
Romaine Lettuce,2023-12-14,Arizona-California,18.0,14.75,30.0,6
Romaine Lettuce,2023-12-15,Arizona-California,18.125,14.75,30.0,6
Romaine Lettuce,2023-12-18,Arizona-California,17.208333333333332,13.25,30.0,6
Romaine Lettuce,2023-12-19,Arizona-California,17.208333333333332,13.25,30.0,6
Romaine Lettuce,2023-12-20,Arizona-California,17.208333333333332,13.25,30.0,6
Romaine Lettuce,2023-12-21,Arizona-California,17.5,13.5,30.0,7
Romaine Lettuce,2023-12-22,Arizona-California,17.5,13.5,30.0,7
Romaine Lettuce,2023-12-26,Arizona-California,17.392857142857142,13.5,30.0,7
Romaine Lettuce,2023-12-27,Arizona-California,17.25,13.5,30.0,7
Romaine Lettuce,2023-12-28,Arizona-California,17.25,13.5,30.0,7
Romaine Lettuce,2023-12-29,Arizona-California,17.25,13.5,30.0,7
Romaine Lettuce,2024-01-02,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-03,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-04,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-05,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-08,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-09,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-10,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-11,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-12,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-16,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-17,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-18,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-19,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-22,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-23,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-24,Arizona-California,18.357142857142858,13.5,30.0,7
Romaine Lettuce,2024-01-25,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-01-26,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-01-29,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-01-30,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-01-31,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-01,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-02,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-05,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-06,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-07,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-08,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-09,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-12,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-13,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-14,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-15,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-16,Arizona-California,18.464285714285715,13.5,30.0,7
Romaine Lettuce,2024-02-20,Arizona-California,18.928571428571427,12.0,30.0,7
Romaine Lettuce,2024-02-21,Arizona-California,18.928571428571427,12.0,30.0,7
Romaine Lettuce,2024-02-22,Arizona-California,18.928571428571427,12.0,30.0,7
Romaine Lettuce,2024-02-23,Arizona-California,19.071428571428573,12.0,30.0,7
Romaine Lettuce,2024-02-26,Arizona-California,20.071428571428573,12.0,30.0,7
Romaine Lettuce,2024-02-27,Arizona-California,20.214285714285715,12.0,30.0,7
Romaine Lettuce,2024-02-27,Mexico,25.0,25.0,25.0,1
Romaine Lettuce,2024-02-28,Arizona-California,20.214285714285715,12.0,30.0,7
Romaine Lettuce,2024-02-28,Mexico,25.0,25.0,25.0,1
Romaine Lettuce,2024-02-29,Arizona-California,20.214285714285715,12.0,30.0,7
Romaine Lettuce,2024-02-29,Mexico,25.0,25.0,25.0,1
Romaine Lettuce,2024-03-01,Arizona-California,20.214285714285715,12.0,30.0,7
Romaine Lettuce,2024-03-01,Mexico,25.0,25.0,25.0,1
Romaine Lettuce,2024-03-04,Arizona-California,25.714285714285715,15.0,35.5,7
Romaine Lettuce,2024-03-04,Mexico,33.5,33.5,33.5,1
Romaine Lettuce,2024-03-05,Arizona-California,26.5,15.0,36.5,7
Romaine Lettuce,2024-03-05,Mexico,37.0,37.0,37.0,1
Romaine Lettuce,2024-03-06,Arizona-California,26.5,15.0,36.5,7
Romaine Lettuce,2024-03-06,Mexico,37.0,37.0,37.0,1
Romaine Lettuce,2024-03-07,Arizona-California,28.25,15.0,37.5,6
Romaine Lettuce,2024-03-07,Mexico,38.0,38.0,38.0,1
Romaine Lettuce,2024-03-08,Arizona-California,34.357142857142854,19.0,42.5,7
Romaine Lettuce,2024-03-11,Arizona-California,34.0,19.0,41.0,6
Romaine Lettuce,2024-03-12,Arizona-California,35.333333333333336,19.0,43.5,6
Romaine Lettuce,2024-03-13,Arizona-California,35.333333333333336,19.0,43.5,6
Romaine Lettuce,2024-03-14,Arizona-California,36.0,19.0,44.0,6
Romaine Lettuce,2024-03-15,Arizona-California,36.0,19.0,44.0,6
Romaine Lettuce,2024-03-18,Arizona-California,36.0,19.0,44.0,6
Romaine Lettuce,2024-03-19,Arizona-California,36.0,19.0,44.0,6
Romaine Lettuce,2024-03-20,Arizona-California,37.0,19.0,45.5,7
Romaine Lettuce,2024-03-21,Arizona-California,36.07142857142857,19.0,45.5,7
Romaine Lettuce,2024-03-22,Arizona-California,35.57142857142857,19.0,45.5,7
Romaine Lettuce,2024-03-25,Arizona-California,35.0,19.0,45.5,7
Romaine Lettuce,2024-03-26,Arizona-California,33.214285714285715,19.0,45.5,7
Romaine Lettuce,2024-03-27,Arizona-California,33.07142857142857,19.0,45.5,7
Romaine Lettuce,2024-03-28,Arizona-California,32.57142857142857,19.0,45.5,7
Romaine Lettuce,2024-03-29,Arizona-California,31.714285714285715,19.0,45.5,7
Romaine Lettuce,2024-04-01,Arizona-California,31.714285714285715,19.0,45.5,7
Romaine Lettuce,2024-04-02,Arizona-California,32.714285714285715,19.0,45.5,7
Romaine Lettuce,2024-04-03,Arizona-California,32.714285714285715,19.0,45.5,7
Romaine Lettuce,2024-04-04,Arizona-California,32.714285714285715,19.0,45.5,7
Romaine Lettuce,2024-04-05,Arizona-California,31.214285714285715,19.0,45.5,7
Romaine Lettuce,2024-04-08,California,30.5,19.0,43.0,7
Romaine Lettuce,2024-04-09,California,28.125,18.0,41.0,8
Romaine Lettuce,2024-04-10,California,28.125,18.0,41.0,8
Romaine Lettuce,2024-04-11,California,28.125,18.0,41.0,8
Romaine Lettuce,2024-04-12,California,25.1875,16.5,39.5,8
Romaine Lettuce,2024-04-15,California,26.625,16.5,39.5,8
Romaine Lettuce,2024-04-16,California,27.1875,16.5,39.5,8
Romaine Lettuce,2024-04-17,California,27.4375,16.5,39.5,8
Romaine Lettuce,2024-04-18,California,27.6,22.0,33.0,5
Romaine Lettuce,2024-04-19,California,27.6,22.0,33.0,5
Romaine Lettuce,2024-04-22,California,33.5,29.0,39.0,4
Romaine Lettuce,2024-04-23,California,34.0,31.0,37.0,4
Romaine Lettuce,2024-04-24,California,34.0,31.0,37.0,4
Romaine Lettuce,2024-04-25,California,34.0,31.0,37.0,4
Romaine Lettuce,2024-04-26,California,34.0,31.0,37.0,4
Romaine Lettuce,2024-04-29,California,39.7,33.0,46.5,5
Romaine Lettuce,2024-04-30,California,39.7,33.0,46.5,5
Romaine Lettuce,2024-05-01,California,39.4,33.0,45.5,5
Romaine Lettuce,2024-05-02,California,39.4,33.0,45.5,5
Romaine Lettuce,2024-05-03,California,39.4,33.0,45.5,5
Romaine Lettuce,2024-05-06,California,39.0,33.0,45.5,5
Romaine Lettuce,2024-05-07,California,39.166666666666664,33.0,49.5,6
Romaine Lettuce,2024-05-08,California,39.57142857142857,33.0,49.5,7
Romaine Lettuce,2024-05-09,California,39.57142857142857,33.0,49.5,7
Romaine Lettuce,2024-05-10,California,37.0625,27.5,49.5,8
Romaine Lettuce,2024-05-13,California,35.25,22.5,49.5,8
Romaine Lettuce,2024-05-14,California,34.714285714285715,24.0,49.5,7
Romaine Lettuce,2024-05-15,California,34.714285714285715,24.0,49.5,7
Romaine Lettuce,2024-05-16,California,34.714285714285715,24.0,49.5,7
Romaine Lettuce,2024-05-17,California,34.785714285714285,24.0,49.5,7
Romaine Lettuce,2024-05-20,California,34.785714285714285,24.0,49.5,7
Romaine Lettuce,2024-05-21,California,34.57142857142857,24.0,49.5,7
Romaine Lettuce,2024-05-22,California,34.57142857142857,24.0,49.5,7
Romaine Lettuce,2024-05-23,California,34.57142857142857,24.0,49.5,7
Romaine Lettuce,2024-05-24,California,34.57142857142857,24.0,49.5,7
Romaine Lettuce,2024-05-28,California,34.57142857142857,24.0,49.5,7
Romaine Lettuce,2024-05-29,California,34.57142857142857,24.0,49.5,7
Romaine Lettuce,2024-05-30,California,34.57142857142857,24.0,49.5,7
Romaine Lettuce,2024-05-31,California,34.57142857142857,24.0,49.5,7
Romaine Lettuce,2024-06-03,California,32.285714285714285,24.0,44.5,7
Romaine Lettuce,2024-06-04,California,32.285714285714285,24.0,44.5,7
Romaine Lettuce,2024-06-05,California,30.5,19.0,44.5,7
Romaine Lettuce,2024-06-06,California,29.857142857142858,19.0,44.5,7
Romaine Lettuce,2024-06-07,California,28.785714285714285,19.0,44.5,7
Romaine Lettuce,2024-06-10,California,26.928571428571427,17.0,42.5,7
Romaine Lettuce,2024-06-11,California,26.928571428571427,17.0,42.5,7
Romaine Lettuce,2024-06-12,California,26.928571428571427,17.0,42.5,7
Romaine Lettuce,2024-06-13,California,26.928571428571427,17.0,42.5,7
Romaine Lettuce,2024-06-14,California,26.142857142857142,17.0,42.5,7
